country_iso,year,gdp,gdp_percap
cmr,1975,2857037371.05886,383.440546899434
cmr,1976,2898089929.08573,378.123621592424
cmr,1977,3394663844.42834,430.381399346939
cmr,1978,4662851756.59046,574.166389497957
cmr,1979,5919004206.90706,707.54428955229
cmr,1980,6674567625.0807,774.185243395911
cmr,1981,6610937473.20425,743.76016035988
cmr,1982,6611255018.23915,721.21630693668
cmr,1983,6870200658.94097,726.505955159392
cmr,1984,7311937457.41855,749.339066162896
cmr,1985,8544809794.26305,848.473279523312
cmr,1986,11857056336.0312,1140.59718218245
cmr,1987,13049658331.1317,1216.06446737421
cmr,1988,12236058143.0406,1104.79375307297
cmr,1989,11012566160.5043,963.832678121054
cmr,1990,12314482085.0878,1045.36436194844
cmr,1991,11840192674.1246,975.471948892412
cmr,1992,12071775380.6503,965.780738944037
cmr,1993,16181813512.4483,1257.90570919067
cmr,1994,8902446188.0456,672.848687984032
cmr,1995,10864773036.8363,798.881310215978
cmr,1996,11093539497.029,794.051161595263
cmr,1997,10789457915.0457,752.169823734245
cmr,1998,11298144511.6364,767.340360312315
cmr,1999,11565827385.6884,765.310331531903
cmr,2000,10566578952.7857,681.102042961201
cmr,2001,10953485244.4239,687.648134393621
cmr,2002,12417251815.8801,759.111851391454
cmr,2003,15970315751.0277,950.564863700067
cmr,2004,18826215278.057,1090.78533201113
cmr,2005,19509850837.2745,1100.17492617744
cmr,2006,20910513974.6215,1147.4365999036
cmr,2007,23928251333.7444,1277.51680707357
cmr,2008,27715144580.2691,1439.5478041268
cmr,2009,27932971683.4215,1411.47457192714
cmr,2010,27507499709.071,1352.30227450638
cmr,2011,30630912184.7789,1465.14578817708
cmr,2012,30155064574.0734,1403.52291521783
cmr,2013,33728622819.0912,1527.75125667954
cmr,2014,36386546917.6861,1604.21403479187
cmr,2015,32210232911.6626,1382.5097900241
cmr,2016,33814337900.2831,1413.2559568153
cmr,2017,36098550141.5897,1469.44749980724
cmr,2018,39973839064.6084,1585.24053445546
cmr,2019,39670977332.7348,1533.09568807789
cmr,2020,40804449726.0184,1537.13021832773
cod,1960,3359404117.64706,220.313989852155
cod,1961,3086746857.14286,197.391359160417
cod,1962,3779841428.57143,235.63352441259
cod,1963,6213185742.57426,377.429878539264
cod,1964,2881545272.72727,170.467004976226
cod,1965,4043901818.18182,232.811127800512
cod,1966,4532660181.81818,253.759208730228
cod,1967,3384063371.75792,184.130439160172
cod,1968,3909780538.92216,206.714951094744
cod,1969,5032434970.05988,258.606476692633
cod,1970,4877684910.17964,243.749780942325
cod,1971,5594770359.28144,272.06542945073
cod,1972,6173712814.37126,292.297125486771
cod,1973,7870239461.07784,362.843564184467
cod,1974,9596960179.64072,430.702157816474
cod,1975,10237343173.6527,446.975540279027
cod,1976,9648583224.99212,409.524225322845
cod,1977,12344424763.5727,509.066770262397
cod,1978,15372608002.3923,615.978907619614
cod,1979,15068422236.3663,587.151584760885
cod,1980,14394927494.8647,546.112499546726
cod,1981,12537821038.2202,463.67117198242
cod,1982,13651667371.1676,492.532491220107
cod,1983,11006712650.4481,387.507663587395
cod,1984,7857729193.20343,269.842724251425
cod,1985,7195042616.0071,240.788098157669
cod,1986,8095367168.21769,263.831300334625
cod,1987,7661625472.57705,243.004785689466
cod,1988,8861299976.74158,273.127819391893
cod,1989,9021862775.25978,269.592875852379
cod,1990,9349764580.36998,270.13054337708
cod,1991,9633911368.01541,268.292496875798
cod,1992,8227200892.44213,220.368007258444
cod,1993,10706246370.9325,275.821616897652
cod,1994,5840529411.76471,145.095603541252
cod,1995,5647034188.03419,135.823593568292
cod,1996,5772020526.10602,134.995164821237
cod,1997,6091061291.30501,138.979048219289
cod,1998,6215716712.29467,138.589100270811
cod,1999,4711259427.27273,102.597973159678
cod,2000,19088046305.7971,405.216218582649
cod,2001,7438189100.33333,153.591044080197
cod,2002,8728038525.14034,175.009951043154
cod,2003,8937567059.87754,173.796125167459
cod,2004,10297483481.223,194.040002646806
cod,2005,11964484667.9102,218.386226715772
cod,2006,14451902467.9315,255.433043197206
cod,2007,16737071816.38,286.330472470967
cod,2008,19788515873.8942,327.563721821663
cod,2009,18648373312.4241,298.619691614791
cod,2010,21565720044.4634,334.02157774666
cod,2011,25839749198.8233,387.082476958569
cod,2012,29306235826.3885,424.60037381496
cod,2013,32679745297.6453,457.963747509632
cod,2014,35909040265.9328,486.787095119436
cod,2015,37917704900.0794,497.317039077365
cod,2016,37134799974.5225,471.318822463486
cod,2017,38019265625.8845,467.07423172679
cod,2018,47146004586.6824,560.807358238634
cod,2019,50400747050.496,580.716870645391
cod,2020,48716960860.0664,543.950392515803
cog,1960,131731862.568975,129.370336447463
cog,1961,151675739.160603,145.405978762349
cog,1962,166521239.86331,155.738527194474
cog,1963,172233430.871484,157.055866084783
cog,1964,185693724.845363,165.009165867241
cog,1965,198318063.860841,171.646141568633
cog,1966,220613582.369866,185.892255165537
cog,1967,237397428.336411,194.660335629878
cog,1968,251247458.012139,200.395017879914
cog,1969,265040036.059152,205.534029401003
cog,1970,274960699.858595,207.221300163084
cog,1971,322128019.323599,235.83728081054701
cog,1972,410669262.898009,291.977492444426
cog,1973,541973362.481063,374.127702881797
cog,1974,585364635.354804,392.321084246093
cog,1975,767102679.01869,499.20195581495
cog,1976,754549600.548052,476.850478840197
cog,1977,765224030.636477,469.687930428265
cog,1978,878771771.290883,523.912329082649
cog,1979,1198749665.95053,694.176826764416
cog,1980,1705796849.54659,959.427497534547
cog,1981,1993512325.92306,1088.97669922363
cog,1982,2160640566.53953,1146.30564846519
cog,1983,2097274289.61527,1080.81628815487
cog,1984,2193581366.40726,1098.44164099004
cog,1985,2160872541.4189,1051.87369246428
cog,1986,1849268214.68181,875.451670233046
cog,1987,2297753649.27962,1058.22942150814
cog,1988,2212536313.33476,991.518705375561
cog,1989,2389593021.94868,1042.05200679267
cog,1990,2798746050.58228,1187.54977238995
cog,1991,2724853592.73382,1124.89786317114
cog,1992,2933222714.11506,1178.0271106852
cog,1993,2684323424.06801,1048.61299126053
cog,1994,1769365425.04053,672.163194809393
cog,1995,2116003977.97529,781.525011698952
cog,1996,2540697688.05698,912.012351163656
cog,1997,2322718991.26458,810.076644427695
cog,1998,1949481296.60762,660.471477355426
cog,1999,2353909563.94122,774.71194482589
cog,2000,3227927593.04316,1032.13754246093
cog,2001,2796704577.3082,869.100501660447
cog,2002,3034251042.07329,916.588037755619
cog,2003,3503723244.83607,1028.41522164071
cog,2004,4656975222.72243,1326.59668816877
cog,2005,6647357442.08986,1834.88001382638
cog,2006,8065134528.26894,2153.49174337774
cog,2007,8771102025.00987,2262.85441019541
cog,2008,11602893043.0256,2892.41696234479
cog,2009,9684321633.21977,2336.16095749982
cog,2010,13135580695.2473,3073.55778366557
cog,2011,15634897272.7645,3557.5561698838
cog,2012,17693924573.2499,3923.09350860946
cog,2013,17953617927.2376,3883.74684787403
cog,2014,17889079957.8792,3776.48556784338
cog,2015,11885478502.1168,2447.53930827041
cog,2016,10215989995.0073,2050.99341477232
cog,2017,11090177747.1315,2169.99150353963
cog,2018,13670036995.9959,2606.6153307839
cog,2019,12750339022.9512,2369.72949429109
cog,2020,10187122341.4051,1846.13129708695
col,1960,4031152976.63904,251.041522886697
col,1961,4540447761.19403,274.052264169385
col,1962,4955543963.36869,289.917945751026
col,1963,4836166666.66667,274.314957549389
col,1964,5973366666.66667,328.655032086694
col,1965,5760761904.7619,307.646860038546
col,1966,5428518518.51852,281.566048500385
col,1967,5825170438.48704,293.644264112561
col,1968,5960212869.12968,292.257496192437
col,1969,6450175213.74923,307.995210195731
col,1970,7198360460.19887,335.118203567684
col,1971,7820380970.53674,355.407517381591
col,1972,8671358732.68486,385.112520847993
col,1973,10315760000.3394,448.033817191843
col,1974,12370029583.6419,525.525729824423
col,1975,13098633901.8673,544.290906620908
col,1976,15341403660.4698,623.428969063515
col,1977,19470960619.1297,773.74581550652
col,1978,23263511958.0509,904.010693463528
col,1979,27940411250.2732,1061.84834483588
col,1980,33400735644.0481,1241.63958703115
col,1981,36388366869.0309,1323.37657317699
col,1982,38968039721.748,1386.67296904813
col,1983,38729822781.5997,1348.80462319265
col,1984,38253120737.9671,1304.17717695327
col,1985,34894411351.983,1165.04241373426
col,1986,34942489683.9712,1142.93936333953
col,1987,36373307085.0887,1165.98239687223
col,1988,39212550050.4223,1232.22615383192
col,1989,39540080200.3938,1218.2110099369
col,1990,47844090709.9908,1445.32863023383
col,1991,49175565911.0655,1456.69435734689
col,1992,58418985443.3172,1697.11293600516
col,1993,66446804802.5747,1893.54221193734
col,1994,81703500846.0364,2284.83881295591
col,1995,92507279383.0387,2539.91287721915
col,1996,97160109277.8087,2620.53876171399
col,1997,106659508271.255,2827.37952669446
col,1998,98443739941.1664,2566.02419382074
col,1999,86186158684.7685,2209.93165047196
col,2000,99886577330.7271,2520.48108876016
col,2001,98211749595.5442,2439.68245582205
col,2002,97963003804.7851,2396.62712731836
col,2003,94641378693.223,2281.40176243006
col,2004,117081522349.677,2782.62318502156
col,2005,145619191582.062,3414.46515834715
col,2006,161618581266.316,3741.09283661274
col,2007,206181826825.281,4714.07305530504
col,2008,242186950900.775,5472.53652992426
col,2009,232397835678.336,5193.24145795078
col,2010,286563105192.457,6336.70947398467
col,2011,334943871931.746,7335.16693447606
col,2012,370921320483.842,8050.25537167051
col,2013,382116126448.555,8218.34784431478
col,2014,381112119657.446,8114.34392085161
col,2015,293481748240.779,6175.8760297026
col,2016,282825009887.458,5870.77795724165
col,2017,311883730690.129,6376.70671552601
col,2018,334198214706.209,6729.58333198168
col,2019,323429888934.257,6424.9794924083
col,2020,271437596293.843,5334.55604233917
com,1980,212218226.429847,689.398489527849
com,1981,196349967.670007,618.197286889577
com,1982,184008995.643686,562.815025336712
com,1983,191621958.375365,570.154121466297
com,1984,184697209.997414,534.649114927889
com,1985,196726077.061972,553.632402654304
com,1986,279197696.814639,763.325350469944
com,1987,337525870.616968,896.133171423026
com,1988,356500026.691673,918.899760523329
com,1989,341476764.044268,854.46520111768
com,1990,429622147.743446,1043.79065919525
com,1991,424108796.562976,1000.55629059406
com,1992,457388578.924144,1047.96514391928
com,1993,452881443.084162,1008.03846925938
com,1994,319189200.353123,690.46725005002
com,1995,398461789.558686,838.171684031953
com,1996,396053797.633321,810.54755207638
com,1997,364445589.702365,726.052314853652
com,1998,370106776.043329,718.121269356184
com,1999,382454989.945311,723.178255479899
com,2000,351136568.441921,647.425811810504
com,2001,378512003.405071,680.905572824133
com,2002,425964697.418664,747.9888625038
com,2003,546885184.990174,937.710896345202
com,2004,633706149.25026,1061.07554752819
com,2005,653845122.872074,1069.02942631854
com,2006,698431827.740958,1114.94528131922
com,2007,795673128.485442,1240.09252846752
com,2008,915659192.825112,1393.21603163764
com,2009,905341090.570115,1344.73040600031
com,2010,907978723.547592,1316.49121286421
com,2011,1023086183.79822,1447.94514377496
com,2012,1015843368.79008,1403.36025196698
com,2013,1116224161.07781,1505.33729247147
com,2014,1149587651.69395,1513.8303792438
com,2015,966029542.038859,1242.58560784999
com,2016,1012835518.26037,1273.05095200255
com,2017,1077439662.5798,1323.81484301294
com,2018,1188797574.94753,1428.29046324322
com,2019,1192559739.37288,1401.54231196814
com,2020,1235400352.2931,1420.66174747221
cpv,1980,142246875.536716,501.13749449253
cpv,1981,139468114.599741,483.126925500872
cpv,1982,140630758.594899,477.939256518055
cpv,1983,138476239.366792,461.239997091499
cpv,1984,132019065.033419,431.237554822691
cpv,1985,137728155.212661,441.90662888927
cpv,1986,190651207.999511,602.158496333097
cpv,1987,235253171.841062,732.5632731235
cpv,1988,264308140.285149,811.398338220042
cpv,1989,267448513.108168,807.562392379273
cpv,1990,306891107.262039,908.08812841442
cpv,1991,319827058.592875,923.744280787787
cpv,1992,357160985.327413,1003.92954109172
cpv,1993,490417389.682569,1339.72957676692
cpv,1994,406580652.330537,1080.15656461598
cpv,1995,487148993.533109,1261.10309803336
cpv,1996,501979069.274683,1269.12057723296
cpv,1997,490608657.924976,1213.6328637989
cpv,1998,521910560.524868,1265.1978495826
cpv,1999,592416703.058878,1408.98620321479
cpv,2000,539227277.626411,1259.35306724402
cpv,2001,563024383.296626,1292.22651152195
cpv,2002,620974660.230303,1401.89107297649
cpv,2003,813963830.179217,1809.11002984768
cpv,2004,924318490.7598,2024.26638129338
cpv,2005,971977088.156914,2099.14841708582
cpv,2006,1107891063.43863,2361.38010115423
cpv,2007,1513933983.22398,3186.77993467023
cpv,2008,1789333748.6799,3721.21999284574
cpv,2009,1711817181.52969,3517.43015558829
cpv,2010,1664310769.55229,3378.3234334576
cpv,2011,1865915544.12445,3740.37410269948
cpv,2012,1741809808.96442,3447.48310007387
cpv,2013,1850470042.43281,3616.03556968932
cpv,2014,1859898513.26858,3588.62558418407
cpv,2015,1596800287.16405,3043.03138156811
cpv,2016,1662998677.88425,3130.99875340636
cpv,2017,1768319144.00218,3289.90220261281
cpv,2018,1966503222.76759,3616.46453749713
cpv,2019,1981845740.70615,3603.77524058462
cpv,2020,1703698676.69742,3064.27238842819
cri,1960,507513829.994855,381.363681787435
cri,1961,490325181.614275,355.002748805393
cri,1962,479180824.348506,334.309248673039
cri,1963,511902136.809973,344.354656780256
cri,1964,542578367.242598,352.336884923327
cri,1965,592981162.264151,372.280578054054
cri,1966,647305630.188679,393.480684289771
cri,1967,699456618.867925,412.235106379122
cri,1968,773841494.339623,442.779608706134
cri,1969,853630203.773585,474.795303927538
cri,1970,984830158.490566,533.091564923652
cri,1971,1077152902.29104,568.096446811171
cri,1972,1238251695.55388,636.905052312237
cri,1973,1528916185.23199,767.327128750393
cri,1974,1666544754.09836,816.036862476808
cri,1975,1960863465.5776,936.336822793007
cri,1976,2412555425.90432,1122.80763217263
cri,1977,3072427012.83547,1393.00051633396
cri,1978,3523208809.80163,1555.54041110176
cri,1979,4035519323.22054,1734.61797031565
cri,1980,4831447001.16686,2021.54877949117
cri,1981,2623807074.2948,1068.50242458534
cri,1982,2606621255.01581,1032.99700439486
cri,1983,3146770103.81027,1213.55645987789
cri,1984,3660476458.8718,1373.93926134921
cri,1985,3919203960.39604,1432.0812477993
cri,1986,4418983870.96774,1572.45502472836
cri,1987,4532952047.15628,1571.29230961833
cri,1988,4614629898.40348,1558.50586855878
cri,1989,5251025767.47627,1727.87096064885
cri,1990,5711687786.75989,1831.00015091186
cri,1991,7196276092.46876,2247.37337928741
cri,1992,8564044016.95735,2605.80522495869
cri,1993,9582866263.46284,2841.64277992717
cri,1994,10486784804.7265,3031.88877065806
cri,1995,11578594260.0813,3265.69338131157
cri,1996,11678424507.3634,3215.10568673196
cri,1997,12614602382.3564,3391.97773522121
cri,1998,13684255946.6922,3597.4345089865
cri,1999,14254866281.0572,3668.80206789503
cri,2000,15013629658.5671,3789.05388634101
cri,2001,15976174337.0471,3960.30770309298
cri,2002,16578820687.2209,4042.70568599475
cri,2003,17271760507.042,4147.82436896025
cri,2004,18610594846.3082,4404.71188432054
cri,2005,20040642476.8988,4676.37936562394
cri,2006,22715540324.3149,5227.46595193306
cri,2007,26884700345.1044,6103.74191704459
cri,2008,30801744881.0236,6901.38830613085
cri,2009,30745712006.5238,6801.03673459666
cri,2010,37658614803.2919,8227.12749377141
cri,2011,42762617081.6142,9229.83451669454
cri,2012,47231651862.8224,10075.0046155735
cri,2013,50949672205.8222,10744.0910189201
cri,2014,52016408950.8398,10847.1696672929
cri,2015,56441917653.0156,11642.7780517194
cri,2016,58847016044.8244,12011.2227544354
cri,2017,60516043590.1924,12225.5744931403
cri,2018,62420165099.7301,12485.423896168
cri,2019,64072870931.603,12693.8279560372
cri,2020,61846895120.7808,12140.8541545754
cub,1970,5693005200,653.426953234621
cub,1971,6914658400,779.723789358404
cub,1972,8135150891.92025,901.367104436012
cub,1973,9987709650.18094,1088.12697270212
cub,1974,11405957317.0732,1223.69134937025
cub,1975,13027415243.9024,1379.08184086498
cub,1976,13789579902.5579,1443.30243335831
cub,1977,14206158674.6988,1472.72958190941
cub,1978,17844705324.6753,1835.11153638088
cub,1979,19584443287.6712,2000.28018891835
cub,1980,19912889861.1111,2021.72463528813
cub,1981,20150254096.3855,2035.60723078833
cub,1982,20953510235.2941,2107.93242902529
cub,1983,22204940512.2235,2224.65348584484
cub,1984,24039383608.4235,2396.35366186717
cub,1985,22920490774.102,2269.82521869396
cub,1986,24226574634.0293,2378.91072256146
cub,1987,25213935012.0819,2451.13299934837
cub,1988,27458999472.2955,2640.91842220202
cub,1989,27023468665.8977,2572.69169504224
cub,1990,28645436569.1489,2703.16829418751
cub,1991,24316556025.6585,2278.21038708065
cub,1992,22085858243.2432,2057.10359549696
cub,1993,22367254864.8649,2073.09371207959
cub,1994,28448326756.7568,2624.75703485548
cub,1995,30429803651.2192,2794.73880836447
cub,1996,25017368700,2286.92905432119
cub,1997,25365908100,2308.14661506698
cub,1998,25736331200,2331.4626913698
cub,1999,28364615200,2558.90410118548
cub,2000,30565400000,2747.10030348478
cub,2001,31682400000,2837.73573008299
cub,2002,33590500000,2999.24176296717
cub,2003,35901200000,3197.13318464341
cub,2004,38203000000,3395.71084290657
cub,2005,42643836100,3786.66345042341
cub,2006,52742800000,4683.56906667746
cub,2007,58603900000,5208.71838769431
cub,2008,60806300000,5411.26949201186
cub,2009,62080000000,5529.66937511797
cub,2010,64328000000,5730.35426413345
cub,2011,68990000000,6139.71878325885
cub,2012,73141000000,6497.31476421306
cub,2013,77148000000,6837.71167985881
cub,2014,80656000000,7133.33767875907
cub,2015,87133000000,7694.01463710941
cub,2016,91370000000,8060.79659761513
cub,2017,96851000000,8541.21368643707
cub,2018,100050000000,8824.19400843842
cub,2019,103428000000,9125.8786794952
cub,2020,107352000000,9477.85287326771
cuw,2011,3038699608.93855,20146.3864122001
cuw,2012,3131096089.38547,20587.397358013
cuw,2013,3147616201.11732,20462.7179539813
cuw,2014,3158406033.51955,20258.0096948833
cuw,2015,3151910782.1229,19951.3279030441
cuw,2016,3122287932.96089,19555.3658492891
cuw,2017,3116610111.73184,19457.5315232205
cuw,2018,3127908044.69274,19630.8934873019
cuw,2019,3101787709.49721,19701.270377457
cuw,2020,2595821708.81313,16752.9652643364
cym,2006,4200439457.5783,82801.5426595892
cym,2007,4466438857.5543,85433.0309402124
cym,2008,4586114124.56498,85188.337040308
cym,2009,4281868714.74859,77400.4214448146
cym,2010,4156990759.63038,73351.7567693109
cym,2011,4186223808.95236,72329.6613326945
cym,2012,4291159006.36025,72777.1484890568
cym,2013,4405954638.18553,73514.6686831216
cym,2014,4563017880.71523,74990.4332223775
cym,2015,4708336733.46934,76284.1939286359
cym,2016,4909498979.9592,78471.6287315261
cym,2017,5166467298.69195,81513.1630224977
cym,2018,5522625585.0234,86059.7392168454
cym,2019,5935769350.77403,91392.6425875166
cym,2020,5591623664.9466,85082.5268555478
cyp,1975,489914760.682807,976.33424476934
cyp,1976,576090073.715036,1157.41164807939
cyp,1977,734887973.975806,1476.27154273967
cyp,1978,964026512.197839,1929.40360692052
cyp,1979,1288715209.58084,2559.25967546587
cyp,1980,2154311276.94859,4232.02293870659
cyp,1981,2087496373.77964,4033.24047772902
cyp,1982,2159242416.76942,4122.78449894301
cyp,1983,2160364071.19021,4091.04849762666
cyp,1984,2278248953.14058,4258.74358947914
cyp,1985,2430411900.19194,4488.28700259453
cyp,1986,3090734463.27684,5642.63147635102
cyp,1987,3704813885.50548,6690.57797489323
cyp,1988,4278792597.23965,7645.62976711711
cyp,1989,4563482603.5503,8038.91424224167
cyp,1990,5591130217.66965,9641.57527301293
cyp,1991,5770197348.48485,9696.09959332362
cyp,1992,6912150456.32334,11310.0719239521
cyp,1993,6590291048.29211,10526.1417696747
cyp,1994,7425703928.57143,11617.6927784249
cyp,1995,9933133247.08926,15261.4105623727
cyp,1996,10011918444.1656,15139.22613332
cyp,1997,9547818700.11403,14234.2443841858
cyp,1998,10248617647.0588,15092.8262545433
cyp,1999,10497908306.3646,15287.919127344
cyp,2000,9985844486.33365,14388.3480609917
cyp,2001,10397897085.6102,14821.4468167502
cyp,2002,11420227884.6154,16093.214611298
cyp,2003,14547325028.3126,20252.2389846021
cyp,2004,17320552500,23792.6213632243
cyp,2005,18433411267.2553,24959.2591697881
cyp,2006,20072786350.5206,26729.3234045802
cyp,2007,23968764029.5647,31244.9262239722
cyp,2008,27844698989.3072,35397.3636837901
cyp,2009,25945391775.4932,32109.2425148579
cyp,2010,25732432719.0773,31023.6383309791
cyp,2011,27565469097.9955,32396.3857437121
cyp,2012,24978513426.6992,28912.1569390403
cyp,2013,23900872625.8467,27729.1926990735
cyp,2014,23156850006.6427,27163.3329657606
cyp,2015,19842404304.8929,23408.3366816249
cyp,2016,20953442550.3653,24605.9208328767
cyp,2017,22870833709.8961,26608.8750916456
cyp,2018,25522671232.8767,29334.1109348657
cyp,2019,25758357774.5438,29206.0767190775
cyp,2020,24612646487.7213,27527.8453055825
cze,1990,40728950704.6176,3941.50309406941
cze,1991,29859921158.8696,2896.60913065504
cze,1992,34805013229.572,3372.86542951101
cze,1993,40866748705.1075,3956.1783495613
cze,1994,47850203856.1751,4630.55121674353
cze,1995,60147174076.8651,5824.12129119574
cze,1996,67387788632.9812,6532.83705470198
cze,1997,62180159376.1239,6034.48843731935
cze,1998,66807429711.411,6489.7036188033
cze,1999,65173130995.2212,6337.41912037126
cze,2000,61828166496.0941,6029.03819275358
cze,2001,67808032979.5429,6637.04165713981
cze,2002,82196001050.7474,8060.86870292424
cze,2003,100090467581.268,9818.56849307488
cze,2004,119814434353.575,11749.8526643577
cze,2005,137143471328.274,13430.6698955613
cze,2006,156264095664.643,15261.7975911138
cze,2007,190183800884.018,18466.5479299216
cze,2008,236816485762.988,22804.5776774507
cze,2009,207434296805.33,19861.6974295256
cze,2010,209069940963.177,19960.0684872157
cze,2011,229562733398.948,21871.2660754128
cze,2012,208857719320.649,19870.8012123403
cze,2013,211685616592.931,20133.1691431353
cze,2014,209358834156.329,19890.9199056648
cze,2015,188033050459.881,17829.6983223668
cze,2016,196272068576.338,18575.2320271915
cze,2017,218628940951.675,20636.199952435
cze,2018,248950103352.137,23419.7356136502
cze,2019,252498032247.163,23660.1488068317
cze,2020,245339322066.759,22933.4995909236
deu,1970,215838448137.658,2761.16683289339
deu,1971,249985055484.303,3192.13361563743
deu,1972,299801542047.476,3809.98144489456
deu,1973,398374021953.897,5046.75510305815
deu,1974,445303484241.554,5639.07762129679
deu,1975,490636517211.225,6236.3588812986
deu,1976,519754453161.411,6634.85689909309
deu,1977,600498238019.035,7682.95377492882
deu,1978,740469983446.933,9482.04284964716
deu,1979,881345176608.686,11281.0233245081
deu,1980,950290856466.538,12138.3081034267
deu,1981,800472055387.278,10209.0731153846
deu,1982,776576439106.956,9913.73764159395
deu,1983,770684323247.798,9864.3449403866
deu,1984,725111123634.115,9313.16941243118
deu,1985,732534887058.198,9429.56921688214
deu,1986,1046259374943.71,13461.8310034147
deu,1987,1298176105549.51,16677.51078816
deu,1988,1401233225303.49,17931.2823228876
deu,1989,1398967436804.33,17764.376445833
deu,1990,1771671206875.68,22303.9613266628
deu,1991,1868945197407.19,23357.757725073
deu,1992,2131571696931.75,26438.2303888417
deu,1993,2071323790370.28,25522.6295733618
deu,1994,2205074123177.05,27076.60675014
deu,1995,2585792275146.72,31658.3493789135
deu,1996,2497244606186.64,30485.8665482279
deu,1997,2211989623279.95,26964.0494672673
deu,1998,2238990774702.68,27289.0593603191
deu,1999,2194945278872.59,26734.9425369252
deu,2000,1947981991011.77,23694.7604830673
deu,2001,1945790973803.15,23628.3272122367
deu,2002,2078484517474.51,25197.2656001848
deu,2003,2501640388482.35,30310.3575963774
deu,2004,2814353869359.08,34106.6581224001
deu,2005,2846864211175.1,34520.2396492496
deu,2006,2994703642023.53,36353.8803343631
deu,2007,3425578382921.58,41640.0808695147
deu,2008,3745264093617.19,45612.7106221441
deu,2009,3411261212652.34,41650.3678297162
deu,2010,3399667820000.01,41572.4559481507
deu,2011,3749314991050.59,46705.8957963353
deu,2012,3527143188785.16,43855.8544658618
deu,2013,3733804649549.03,46298.9229177341
deu,2014,3889093051023.52,48023.8699845462
deu,2015,3357585719351.56,41103.2564363768
deu,2016,3469853463945.53,42136.1207907991
deu,2017,3690849152517.65,44652.5891722719
deu,2018,3977289455388.23,47973.6076235097
deu,2019,3888326788627.44,46794.8992915603
deu,2020,3846413928653.71,46252.6893044892
dji,1985,340989527.967995,801.18213935827
dji,1987,373371738.286415,761.459441743974
dji,1988,395794538.630775,748.203735457322
dji,1989,409220087.102818,725.75411604547
dji,1990,452328087.282876,766.147442945421
dji,1991,462421998.525779,762.012577430702
dji,1992,478058304.871118,777.267384555919
dji,1993,466048469.22986,753.509224240846
dji,1994,491689220.744875,790.034803981071
dji,1995,497723960.589913,789.555526527302
dji,1996,494004647.73437,767.506277077056
dji,1997,502675542.001227,760.640776083859
dji,1998,514267869.300758,755.759472273751
dji,1999,536080148.097299,765.858323245752
dji,2000,551230861.856505,768.183570343678
dji,2001,572417440.820162,780.903961316367
dji,2002,591122039.601398,791.384180673324
dji,2003,622044665.515049,818.868785719334
dji,2004,666072101.777505,863.236087368575
dji,2005,708633194.726566,904.736679476444
dji,2006,768873684.032838,967.679583807819
dji,2007,847918929.107984,1052.71911700699
dji,2008,999105339.267729,1223.85236343692
dji,2009,1049110684.72493,1267.31739354562
dji,2010,1128611700.3618,1343.27512498519
dji,2011,1239144501.77525,1451.54808090617
dji,2012,1353632941.5207,1559.24065068226
dji,2013,2042817162.85639,2312.7209484209
dji,2014,2214679081.25658,2464.29490507649
dji,2015,2430274292.2896,2658.94924528237
dji,2016,2603540256.91955,2802.16620395446
dji,2017,2751445573.68009,2914.35819688602
dji,2018,3012803457.10411,3141.86171059002
dji,2019,3324615549.09099,3414.9161775746
dji,2020,3384385216.71609,3425.48417585803
dma,1977,45872947.4074074,624.606121855145
dma,1978,57130215.5555556,769.119757075331
dma,1979,55017758.8888889,733.961564686351
dma,1980,72804653.3333333,966.630199067067
dma,1981,82107391.1111111,1090.20090701744
dma,1982,89527576.6666667,1193.51006061252
dma,1983,98665191.481481507,1324.64947480642
dma,1984,109157070.740741,1478.17174580533
dma,1985,119491932.962963,1632.24736654914
dma,1986,135161958.518519,1863.50606662694
dma,1987,151868754.444444,2113.92715186721
dma,1988,171106184.074074,2402.77178107726
dma,1989,185137242.96296301,2617.81684571934
dma,1990,201429629.62963,2860.32247919158
dma,1991,219762962.962963,3122.65318162131
dma,1992,234059259.259259,3317.82467126781
dma,1993,245525925.925926,3466.99886929772
dma,1994,264374074.074074,3721.27236746346
dma,1995,274522222.222222,3860.8005375462
dma,1996,292285185.185185,4120.5811848531
dma,1997,302988888.888889,4292.113679863
dma,1998,322411111.111111,4593.86334455796
dma,1999,331759259.259259,4751.09210143867
dma,2000,333470370.37037,4787.80144106777
dma,2001,340203703.703704,4883.00302426696
dma,2002,333196296.296296,4770.85189427687
dma,2003,343311111.111111,4897.30836653892
dma,2004,367200000,5216.87243383011
dma,2005,364255555.555556,5160.88914077013
dma,2006,390251851.851852,5518.42319991872
dma,2007,421374074.074074,5951.86341333777
dma,2008,458188888.888889,6468.94476681711
dma,2009,489074074.074074,6903.14580614942
dma,2010,493825925.925926,6967.36495514661
dma,2011,501025925.925926,7065.46037237599
dma,2012,485996296.296296,6849.45593336945
dma,2013,498296296.296296,7016.380071478
dma,2014,520207407.407407,7317.48614321654
dma,2015,540737037.037037,7597.28889409255
dma,2016,576229629.62963,8080.96862341186
dma,2017,519837037.037037,7274.517730717
dma,2018,550622222.222222,7687.46296348005
dma,2019,611537037.037037,8516.28003895161
dma,2020,504214814.814815,7003.85902147233
dnk,1966,11931739858.7046,2487.13618090884
dnk,1967,13059064374.6287,2700.74628964677
