country_iso,from,to,gdp_deflator
cmr,1973,1974,1.106560928599271
cmr,1974,1975,1.0599007282544324
cmr,1975,1976,1.19674443512449
cmr,1976,1977,1.0588477383367583
cmr,1977,1978,1.0340980663432249
cmr,1978,1979,1.1285276675026141
cmr,1979,1980,1.142458946471147
cmr,1980,1981,1.0880019382634174
cmr,1981,1982,1.124819514526792
cmr,1982,1983,1.127630719297965
cmr,1983,1984,1.135521917928106
cmr,1984,1985,1.111871278828014
cmr,1985,1986,1.0017923568714184
cmr,1986,1987,0.976076908502462
cmr,1987,1988,1.0081389866552795
cmr,1988,1989,0.9818091683727495
cmr,1989,1990,1.0164309843099746
cmr,1990,1991,1.035687135292056
cmr,1991,1992,0.9872232897061681
cmr,1992,1993,1.557553793705406
cmr,1993,1994,1.0588247234703603
cmr,1994,1995,1.0663451403710884
cmr,1995,1996,1.0041055908051586
cmr,1996,1997,1.0616381105450778
cmr,1997,1998,1.010658698782603
cmr,1998,1999,1.0218778850065176
cmr,1999,2000,1.0153156295768595
cmr,2000,2001,1.0246935891475604
cmr,2001,2002,1.0277449285419462
cmr,2002,2003,1.0195291444720773
cmr,2003,2004,1.0013948783071216
cmr,2004,2005,1.01357141959292
cmr,2005,2006,1.0229967497920074
cmr,2006,2007,1.0049070803977096
cmr,2007,2008,1.049405368062941
cmr,2008,2009,1.0360351518874527
cmr,2009,2010,1.0068818708148777
cmr,2010,2011,1.0258904424116926
cmr,2011,2012,1.0194228536923542
cmr,2012,2013,1.0305345916909472
cmr,2013,2014,1.0201421263413442
cmr,2014,2015,1.0030979167226264
cmr,2015,2016,1.0066180897767756
cmr,2016,2017,1.0102514116066252
cmr,2017,2018,1.018969916212452
cmr,2018,2019,1.0116977182233577
cmr,2019,2020,1.0054999997647025
cod,1960,1961,1.0609947816091347
cod,1961,1962,1.212407719665047
cod,1962,1963,1.878492013040613
cod,1963,1964,1.0354797755518113
cod,1964,1965,1.38952121511214
cod,1965,1966,1.049738205992077
cod,1966,1967,1.585744103434969
cod,1967,1968,1.5988278485384222
cod,1968,1969,1.177310618338502
cod,1969,1970,0.9716305110030629
cod,1970,1971,1.082036967886126
cod,1971,1972,1.101813984597602
cod,1972,1973,1.178870494878738
cod,1973,1974,1.18238322992894
cod,1974,1975,1.122654179764006
cod,1975,1976,1.573954283832357
cod,1976,1977,1.372716487302664
cod,1977,1978,1.284142985200925
cod,1978,1979,2.01770036243828
cod,1979,1980,1.514075541678595
cod,1980,1981,1.332302221107946
cod,1981,1982,1.4348528355951329
cod,1982,1983,1.7821547289885111
cod,1983,1984,1.8960322155742069
cod,1984,1985,1.258109093935625
cod,1985,1986,1.284532565060463
cod,1986,1987,1.737673978894286
cod,1987,1988,1.915861854921035
cod,1988,1989,2.1026224799041
cod,1989,1990,2.08955307111741
cod,1990,1991,24.384496701550802
cod,1991,1992,39.5530764107058
cod,1992,1993,17.576415886577198
cod,1993,1994,268.658582518855
cod,1994,1995,5.6640735862755
cod,1995,1996,7.381888243458779
cod,1996,1997,2.92642834535714
cod,1997,1998,1.269353763603477
cod,1998,1999,5.41902491875352
cod,1999,2000,27.301226744224
cod,2000,2001,1.73059711361527
cod,2001,2002,1.317194612289405
cod,2002,2003,1.134154535204973
cod,2003,2004,1.0636545826266113
cod,2004,2005,1.298695466222574
cod,2005,2006,1.133252253838394
cod,2006,2007,1.202714649760467
cod,2007,2008,1.204653166223106
cod,2008,2009,1.326579291460805
cod,2009,2010,1.207863251497773
cod,2010,2011,1.137916601072725
cod,2011,2012,1.0593999221220363
cod,2012,2013,1.0277129141782864
cod,2013,2014,1.0099363066702078
cod,2014,2015,0.988441214064007
cod,2015,2016,1.0434922894136585
cod,2016,2017,1.43068659773922
cod,2017,2018,1.298358958697001
cod,2018,2019,1.0400612854839348
cod,2019,2020,1.0673629574334718
cog,1960,1961,1.0629395669495811
cog,1961,1962,1.0425381991057172
cog,1962,1963,1.0777389718076276
cog,1963,1964,1.0385594321201537
cog,1964,1965,1.0302548541068188
cog,1965,1966,1.10027358294791
cog,1966,1967,1.055160523089824
cog,1967,1968,0.9895526820571445
cog,1968,1969,1.0299689342240685
cog,1969,1970,1.037104552116969
cog,1970,1971,1.083130186222874
cog,1971,1972,1.074277740780157
cog,1972,1973,1.0783857867946132
cog,1973,1974,1.0811374128108842
cog,1974,1975,1.0830480454211235
cog,1975,1976,1.086757513330583
cog,1976,1977,1.145245314549531
cog,1977,1978,0.9917165691840224
cog,1978,1979,1.171015978747032
cog,1979,1980,1.201440085399186
cog,1980,1981,1.277891269189207
cog,1981,1982,1.0604473816568758
cog,1982,1983,1.0633837152793628
cog,1983,1984,1.121113946150897
cog,1984,1985,1.0249854015355147
cog,1985,1986,0.708273375183467
cog,1986,1987,1.07626521578347
cog,1987,1988,0.9377364701521044
cog,1988,1989,1.127440601799138
cog,1989,1990,0.9897093172843483
cog,1990,1991,0.9851936430468687
cog,1991,1992,0.9843073158735361
cog,1992,1993,0.988691713889087
cog,1993,1994,1.36752825653822
cog,1994,1995,1.0339592951039056
cog,1995,1996,1.179919240267205
cog,1996,1997,1.049645176820284
cog,1997,1998,0.817779103385451
cog,1998,1999,1.293553419281933
cog,1999,2000,1.470400830761822
cog,2000,2001,0.860747918316769
cog,2001,2002,0.982610724397253
cog,2002,2003,0.957484630796959
cog,2003,2004,1.1680723830578499
cog,2004,2005,1.324987395105464
cog,2005,2006,1.113803017625706
cog,2006,2007,1.067401171330956
cog,2007,2008,1.162692034257974
cog,2008,2009,0.78834766888224
cog,2009,2010,1.294176837940653
cog,2010,2011,1.109533255115267
cog,2011,2012,1.113640902386049
cog,2012,2013,0.9889543780908305
cog,2013,2014,0.9344009015440552
cog,2014,2015,0.8240528845156591
cog,2015,2016,0.9656235707862473
cog,2016,2017,1.112535775732055
cog,2017,2018,1.238110785314224
cog,2018,2019,0.9847340714663775
cog,2019,2020,0.852625588349366
col,1960,1961,1.0822936825099236
col,1961,1962,1.0664803608044742
col,1962,1963,1.232206195378075
col,1963,1964,1.163398794055124
col,1964,1965,1.0860447944977218
col,1965,1966,1.1512734732043701
col,1966,1967,1.107301835267694
col,1967,1968,1.084723759616522
col,1968,1969,1.0844465758822848
col,1969,1970,1.118858042443534
col,1970,1971,1.1080740058094949
col,1971,1972,1.129723107778096
col,1972,1973,1.201610993910206
col,1973,1974,1.253771500049596
col,1974,1975,1.228069631247208
col,1975,1976,1.254575581655719
col,1976,1977,1.291528170716041
col,1977,1978,1.170999313627407
col,1978,1979,1.240406255404719
col,1979,1980,1.276159360366338
col,1980,1981,1.227658772962432
col,1981,1982,1.24766457313876
col,1982,1983,1.204025756997031
col,1983,1984,1.221802267000983
col,1984,1985,1.24883508041323
col,1985,1986,1.291689263661378
col,1986,1987,1.233769365167549
col,1987,1988,1.27750056244696
col,1988,1989,1.246858161411548
col,1989,1990,1.523361031659467
col,1990,1991,1.27005774039708
col,1991,1992,1.226643849544714
col,1992,1993,1.248415782785499
col,1993,1994,1.2209637825847799
col,1994,1995,1.188509572578895
col,1995,1996,1.16868378789776
col,1996,1997,1.168398529336651
col,1997,1998,1.147730454087206
col,1998,1999,1.126229408341709
col,1999,2000,1.336753705077668
col,2000,2001,1.0651844829202706
col,2001,2002,1.0596819057296527
col,2002,2003,1.0682901484184582
col,2003,2004,1.072830334069642
col,2004,2005,1.0475319610733476
col,2005,2006,1.0580766087330473
col,2006,2007,1.052020338122065
col,2007,2008,1.0767738291518263
col,2008,2009,1.0406422546745462
col,2009,2010,1.03804860291464
col,2010,2011,1.0638680337285256
col,2011,2012,1.0361665506268447
col,2012,2013,1.0190767643221161
col,2013,2014,1.0223563237643145
col,2014,2015,1.0244932842052004
col,2015,2016,1.051483343051459
col,2016,2017,1.0513373589963333
col,2017,2018,1.0463057967327838
col,2018,2019,1.0401071949388583
col,2019,2020,1.014069044091941
com,1980,1981,1.1456751926206379
com,1981,1982,1.065297058546591
com,1982,1983,1.152074662235769
com,1983,1984,1.0615966369910024
com,1984,1985,1.0707135475892422
com,1985,1986,1.0739227630448525
com,1986,1987,1.032232204203781
com,1987,1988,1.0193730618696644
com,1988,1989,1.059606552478372
com,1989,1990,1.0217591230027585
com,1990,1991,1.0811890514430118
com,1991,1992,0.9323547068991901
com,1992,1993,1.0283282370712936
com,1993,1994,1.0941691926921528
com,1994,1995,1.0832097449521858
com,1995,1996,1.0319870033913645
com,1996,1997,1.00924366549608
com,1997,1998,1.01346654371414
com,1998,1999,1.0581136042283326
com,1999,2000,0.9553997548664097
com,2000,2001,1.0862998398922237
com,2001,2002,1.0417065591684413
com,2002,2003,1.0511182917627502
com,2003,2004,1.0338836173249462
com,2004,2005,1.0031588165822853
com,2005,2006,1.0311076370928964
com,2006,2007,1.035449226957637
com,2007,2008,1.031092199345569
com,2008,2009,1.010257970962154
com,2009,2010,1.0165343951683699
com,2010,2011,1.030889064246809
com,2011,2012,1.0423828910854473
com,2012,2013,1.0171941431991975
com,2013,2014,1.0084161360905322
com,2014,2015,0.9950784436684786
com,2015,2016,1.0171475697388566
com,2016,2017,1.0040255290135893
com,2017,2018,1.0183559534664843
com,2018,2019,1.0400017462678035
com,2019,2020,1.0166254890021562
cpv,1980,1981,1.0957797517986791
cpv,1981,1982,1.173933487053751
cpv,1982,1983,1.105638181107377
cpv,1983,1984,1.0876659389410166
cpv,1984,1985,1.0366665785541356
cpv,1985,1986,1.176933959232733
cpv,1986,1987,1.0696238514949015
cpv,1987,1988,1.054116078710973
cpv,1988,1989,1.035848590408387
cpv,1989,1990,1.0234531032204426
cpv,1990,1991,1.047924189706608
cpv,1991,1992,0.9588415507369955
cpv,1992,1993,1.49354086861283
cpv,1993,1994,0.7082753773404851
cpv,1994,1995,0.984531006909332
cpv,1995,1996,0.9945386405243836
cpv,1996,1997,0.9916470857156523
cpv,1997,1998,0.9966400951676939
cpv,1998,1999,1.0761207819396112
cpv,1999,2000,0.9209889653881763
cpv,2000,2001,1.05155335049513
cpv,2001,2002,0.9963679105646205
cpv,2002,2003,1.0492109976135449
cpv,2003,2004,0.9366745302642843
cpv,2004,2005,0.9820511680190023
cpv,2005,2006,1.0463977091958636
cpv,2006,2007,1.0875141901577665
cpv,2007,2008,1.0354593264765997
cpv,2008,2009,1.021746211227641
cpv,2009,2010,1.0050508604191126
cpv,2010,2011,1.0267641090615125
cpv,2011,2012,1.0055299604107184
cpv,2012,2013,1.014284108900607
cpv,2013,2014,0.9985322580607562
cpv,2014,2015,1.0173626616382883
cpv,2015,2016,0.9976831316287832
cpv,2016,2017,1.006851484471696
cpv,2017,2018,1.0152382748029074
cpv,2018,2019,1.0056298059709678
cpv,2019,2020,0.9913791020098376
cri,1960,1961,1.0051621359207406
cri,1961,1962,1.03168805919966
cri,1962,1963,0.9993420928911426
cri,1963,1964,1.022511767200499
cri,1964,1965,1.0063449941282951
cri,1965,1966,1.0204911821133436
cri,1966,1967,1.0227780069554915
cri,1967,1968,1.0199252867004232
cri,1968,1969,1.0456806155547438
cri,1969,1970,1.073174734619944
cri,1970,1971,1.0244354972066525
cri,1971,1972,1.0641308916705192
cri,1972,1973,1.148404211417279
cri,1973,1974,1.232130267240776
cri,1974,1975,1.245408898144579
cri,1975,1976,1.166017816980278
cri,1976,1977,1.169387781436007
cri,1977,1978,1.079084815299247
cri,1978,1979,1.0914996821985237
cri,1979,1980,1.188295804087029
cri,1980,1981,1.411021486135535
cri,1981,1982,1.8417188939678861
cri,1982,1983,1.289315076925752
cri,1983,1984,1.16694506313055
cri,1984,1985,1.205452146630379
cri,1985,1986,1.180499235187174
cri,1986,1987,1.101443832695722
cri,1987,1988,1.188392734279515
cri,1988,1989,1.152483194530275
cri,1989,1990,1.185479003002394
cri,1990,1991,1.647746866218925
cri,1991,1992,1.197288531351145
cri,1992,1993,1.104355721700895
cri,1993,1994,1.156704773361108
cri,1994,1995,1.212362437949148
cri,1995,1996,1.15075066828799
cri,1996,1997,1.146798929267286
cri,1997,1998,1.119381949309125
cri,1998,1999,1.110294713515111
cri,1999,2000,1.093897135521889
cri,2000,2001,1.0972093790550428
cri,2001,2002,1.0978688628207978
cri,2002,2003,1.10648236989175
cri,2003,2004,1.133503494311081
cri,2004,2005,1.130133254430109
cri,2005,2006,1.12984310488195
cri,2006,2007,1.105167859476397
cri,2007,2008,1.114237857844244
cri,2008,2009,1.097013309177228
cri,2009,2010,1.0662884486202417
cri,2010,2011,1.045932251407875
cri,2011,2012,1.047336330138085
cri,2012,2013,1.0459021167903098
cri,2013,2014,1.0620692042030782
cri,2014,2015,1.0395521539724497
cri,2015,2016,1.019587648021024
cri,2016,2017,1.0285888372776628
cri,2017,2018,1.0219247842783474
cri,2018,2019,1.021786184153219
cri,2019,2020,1.0020443154002898
cub,1970,1971,1.118571828061109
cub,1971,1972,1.069586537460003
cub,1972,1973,1.0325154395940046
cub,1973,1974,1.118588811238677
cub,1974,1975,1.0432920623145256
cub,1975,1976,1.0052319393414617
cub,1976,1977,0.9580607562670295
cub,1977,1978,1.0932121504732866
cub,1978,1979,1.029280140192788
cub,1979,1980,1.053953285733391
cub,1980,1981,0.9746305228676421
cub,1981,1982,0.9777245045265481
cub,1982,1983,1.0159660388718494
cub,1983,1984,1.0258438977586362
cub,1984,1985,0.9784246482623806
cub,1985,1986,0.9608593895787999
cub,1986,1987,1.0061048538738442
cub,1987,1988,1.01233220406296
cub,1988,1989,1.0062484395068203
cub,1989,1990,1.052612745722643
cub,1990,1991,0.9261215654340045
cub,1991,1992,1.0374572134364692
cub,1992,1993,1.189754918350441
cub,1993,1994,1.262820317225224
cub,1994,1995,1.105086672297491
cub,1995,1996,0.973283831369836
cub,1996,1997,0.9864741289081846
cub,1997,1998,1.012991051754005
cub,1998,1999,1.0378909596676356
cub,1999,2000,1.017411635927369
cub,2000,2001,1.0045493911213959
cub,2001,2002,1.0453317575927858
cub,2002,2003,1.0297351054323785
cub,2003,2004,1.006059785592023
cub,2004,2005,1.00380080729225
cub,2005,2006,1.103655612005023
cub,2006,2007,1.035897754619146
cub,2007,2008,0.9965546743318692
cub,2008,2009,1.0063417502065715
cub,2009,2010,1.012020485294817
cub,2010,2011,1.0432376713223726
cub,2011,2012,1.0291405780485152
cub,2012,2013,1.0265783023966264
cub,2013,2014,1.0346324746410833
cub,2014,2015,1.0343960423608975
cub,2015,2016,1.0432669085021484
cub,2016,2017,1.0411518630041305
cub,2017,2018,1.01031341928843
cub,2018,2019,1.0354699869857453
cub,2019,2020,1.165547556871819
cuw,2000,2001,1.0178999780410523
cuw,2001,2002,1.0041000134608182
cuw,2002,2003,1.016200017454647
cuw,2003,2004,1.0137999927025902
cuw,2004,2005,1.0409999981064533
cuw,2005,2006,1.0313000138431492
cuw,2006,2007,1.0299999769326167
cuw,2007,2008,1.0690000123742414
cuw,2008,2009,1.0179999916564073
cuw,2009,2010,1.0278000059456773
cuw,2010,2011,1.0233299995330534
cuw,2011,2012,1.0318399876919115
cuw,2012,2013,1.0133230099393775
cuw,2013,2014,1.0149870017300542
cuw,2014,2015,0.9951700149771515
cuw,2015,2016,1.0004719753120561
cuw,2016,2017,1.015855013258099
cuw,2017,2018,1.0258462453388602
cuw,2018,2019,1.0265520320545027
cuw,2019,2020,1.0255872912184913
cym,2006,2007,1.0307284853429965
cym,2007,2008,1.0304772749497713
cym,2008,2009,1.006103757810694
cym,2009,2010,0.9979359416210923
cym,2010,2011,0.9953954701155169
cym,2011,2012,1.0126141317100767
cym,2012,2013,1.0137820331588177
cym,2013,2014,1.0088672837836343
cym,2014,2015,1.0034190056772068
cym,2015,2016,1.0100008983907252
cym,2016,2017,1.0198680076413944
cym,2017,2018,1.0259065056834826
cym,2018,2019,1.035291197610254
cym,2019,2020,1.0099974535992915
cyp,1975,1976,1.08028744406662
cyp,1976,1977,1.0889688573568264
cyp,1977,1978,1.110730442648889
cyp,1978,1979,1.131367049782052
cyp,1979,1980,1.141533434531588
cyp,1980,1981,1.123888523086511
cyp,1981,1982,1.103526003699431
cyp,1982,1983,1.0504460410447327
cyp,1983,1984,1.081819197330452
cyp,1984,1985,1.0566770862852346
cyp,1985,1986,1.0415066893913134
cyp,1986,1987,1.0386184870800008
cyp,1987,1988,1.0319369265751936
cyp,1988,1989,1.0475174392574802
cyp,1989,1990,1.0543312495114825
cyp,1990,1991,1.0388800616048413
cyp,1991,1992,1.0604138227637534
cyp,1992,1993,1.0480313298735664
cyp,1993,1994,1.0527098234276016
cyp,1994,1995,1.135978068425104
cyp,1995,1996,1.0264101112214834
cyp,1996,1997,1.022369073567909
cyp,1997,1998,1.0196567971118538
cyp,1998,1999,1.0230199201920755
cyp,1999,2000,1.0274340599040788
cyp,2000,2001,1.0366030474513523
cyp,2001,2002,1.0029640518177587
cyp,2002,2003,1.0538767398576752
cyp,2003,2004,1.027092681879025
cyp,2004,2005,1.0201949511307544
cyp,2005,2006,1.030862300370277
cyp,2006,2007,1.0413820846878632
cyp,2007,2008,1.0473484012051602
cyp,2008,2009,1.0026311907244425
cyp,2009,2010,1.018802823572047
cyp,2010,2011,1.0161710657996736
cyp,2011,2012,1.016752701237629
cyp,2012,2013,0.9905409539785449
cyp,2013,2014,0.9866622145341807
cyp,2014,2015,0.9924595189880867
cyp,2015,2016,0.9942773809612143
cyp,2016,2017,1.0103844284555774
cyp,2017,2018,1.010038665222114
cyp,2018,2019,1.0112289749027592
cyp,2019,2020,0.9881512890821277
cze,1990,1991,1.361923883751988
cze,1991,1992,1.123572625666754
cze,1992,1993,1.210088028948592
cze,1993,1994,1.123419666441486
cze,1994,1995,1.0882112081344162
cze,1995,1996,1.099050939276059
cze,1996,1997,1.0831150714911069
cze,1997,1998,1.0980796368629828
cze,1998,1999,1.0304179627426102
cze,1999,2000,1.0184213372780377
cze,2000,2001,1.0488928495770533
cze,2001,2002,1.0272434939525772
cze,2002,2003,1.0129272263147209
cze,2003,2004,1.0404904531903558
cze,2004,2005,1.000949442696762
cze,2005,2006,1.0065410532086967
cze,2006,2007,1.035403818069683
cze,2007,2008,1.0200958123723267
cze,2008,2009,1.0258782068092624
cze,2009,2010,0.9857468600787513
cze,2010,2011,0.9997942804199063
cze,2011,2012,1.0145092107055809
cze,2012,2013,1.0136470473782453
cze,2013,2014,1.0257853631569476
cze,2014,2015,1.0099227616029027
cze,2015,2016,1.0114145060120348
cze,2016,2017,1.0130694431650136
cze,2017,2018,1.0256809454643345
cze,2018,2019,1.03889772041651
cze,2019,2020,1.0439539265654068
deu,1970,1971,1.0762133652424353
deu,1971,1972,1.0453185709981516
deu,1972,1973,1.0629951371846744
deu,1973,1974,1.0727529030261664
deu,1974,1975,1.0566662353874468
deu,1975,1976,1.033061945276439
deu,1976,1977,1.031007182024763
deu,1977,1978,1.0354584189663727
deu,1978,1979,1.0427814065591545
deu,1979,1980,1.0545118938878677
deu,1980,1981,1.041752387882334
deu,1981,1982,1.045810585318544
deu,1982,1983,1.0280793853884778
deu,1983,1984,1.0198914634165674
deu,1984,1985,1.0212472570836948
deu,1985,1986,1.0299954311462283
deu,1986,1987,1.0127966355384073
deu,1987,1988,1.0169046127693917
deu,1988,1989,1.0287906682729413
deu,1989,1990,1.033966434499066
deu,1990,1991,1.030850797602741
deu,1991,1992,1.053061966415466
deu,1992,1993,1.0388366391994281
deu,1993,1994,1.0205160802865105
deu,1994,1995,1.0198132464852523
deu,1995,1996,1.0060227950304919
deu,1996,1997,1.0027281632197416
deu,1997,1998,1.0068846540124903
deu,1998,1999,1.0034313514155884
deu,1999,2000,0.9951061099467242
deu,2000,2001,1.0130499491007867
deu,2001,2002,1.0137812582409744
deu,2002,2003,1.0132125352370875
deu,2003,2004,1.011155958666264
deu,2004,2005,1.004052073318516
deu,2005,2006,1.003972811548939
deu,2006,2007,1.017702732069408
deu,2007,2008,1.0090933042230152
deu,2008,2009,1.0184189163776318
deu,2009,2010,1.0064527577112181
deu,2010,2011,1.0106948374534943
deu,2011,2012,1.0149648883779834
deu,2012,2013,1.0195939168302444
deu,2013,2014,1.018779398537491
deu,2014,2015,1.0185367882408802
deu,2015,2016,1.0132775222269546
deu,2016,2017,1.0150373898915133
deu,2017,2018,1.0197471716141666
deu,2018,2019,1.0205505655287355
deu,2019,2020,1.015968226561531
dji,2013,2014,1.012623044135103
dji,2014,2015,1.0189305204795536
dji,2015,2016,1.0044708826162252
dji,2016,2017,1.0026358885045168
dji,2017,2018,1.0100663283686646
dji,2018,2019,1.0239311233758737
dji,2019,2020,1.0129133518130355
dma,1977,1978,1.126695271601132
dma,1978,1979,1.17958770199291
dma,1979,1980,1.167098741056189
dma,1980,1981,1.0175796262948626
dma,1981,1982,1.0471487274498905
dma,1982,1983,1.0745947474387147
dma,1983,1984,1.0617790856579399
dma,1984,1985,1.0793420858329048
dma,1985,1986,1.0564147895516682
dma,1986,1987,1.0569387004839863
dma,1987,1988,1.0449885935444863
dma,1988,1989,1.0840741173955044
dma,1989,1990,1.0320835532630404
dma,1990,1991,1.0765072819464874
dma,1991,1992,1.0438687659058798
dma,1992,1993,1.0267971049935618
dma,1993,1994,1.0763952702514015
dma,1994,1995,1.0078393391698655
dma,1995,1996,1.0326494808236368
dma,1996,1997,1.0144486820365743
dma,1997,1998,1.0254011293205791
dma,1998,1999,1.0253638991143232
dma,1999,2000,0.9821726939411661
dma,2000,2001,1.0208434537110425
dma,2001,2002,1.0079058861720454
dma,2002,2003,0.9688072701931068
dma,2003,2004,1.0379200651376708
dma,2004,2005,0.985517721556171
dma,2005,2006,1.0236708049903913
dma,2006,2007,1.0152504863379201
dma,2007,2008,1.0150837811577367
dma,2008,2009,1.0800391387466848
dma,2009,2010,1.0029696974492726
dma,2010,2011,1.016853218819098
dma,2011,2012,0.9803845665397242
dma,2012,2013,1.0356648686732857
dma,2013,2014,0.999514187937746
dma,2014,2015,1.0682110388187158
dma,2015,2016,1.0390735728394278
dma,2016,2017,0.9679502912873417
dma,2017,2018,1.0362745566231488
dma,2018,2019,1.0324576415407705
dma,2019,2020,0.9886722931606138
dnk,1966,1967,1.044542207360235
dnk,1967,1968,1.056325914835277
dnk,1968,1969,1.0716190195184658
dnk,1969,1970,1.0903134451562346
dnk,1970,1971,1.0744578703467536
dnk,1971,1972,1.0960114968259647
dnk,1972,1973,1.106203007974787
dnk,1973,1974,1.132664429605712
dnk,1974,1975,1.133558082970887
dnk,1975,1976,1.0938008848840024
dnk,1976,1977,1.0887587397328855
dnk,1977,1978,1.0895473534755011
dnk,1978,1979,1.070685449324265
dnk,1979,1980,1.0881054959661496
dnk,1980,1981,1.106939576076586
dnk,1981,1982,1.101445361919353
dnk,1982,1983,1.073858405220416
dnk,1983,1984,1.059593906660545
dnk,1984,1985,1.0429095396373942
dnk,1985,1986,1.023155859457536
dnk,1986,1987,1.0475468874973275
dnk,1987,1988,1.0394457902469825
dnk,1988,1989,1.049652851473509
dnk,1989,1990,1.0260244721924072
dnk,1990,1991,1.0265945274364057
dnk,1991,1992,1.0165591108674465
dnk,1992,1993,1.0057991780373468
dnk,1993,1994,1.0156550235871995
dnk,1994,1995,1.0128239062894038
dnk,1995,1996,1.020141836246839
dnk,1996,1997,1.0201391957101436
dnk,1997,1998,1.0123214285936466
dnk,1998,1999,1.0168475372464907
dnk,1999,2000,1.0301797428833477
dnk,2000,2001,1.0251841422592467
dnk,2001,2002,1.0234764746386242
dnk,2002,2003,1.0148182980917917
dnk,2003,2004,1.0209573309263418
dnk,2004,2005,1.0290642404916615
dnk,2005,2006,1.0207617957165436
dnk,2006,2007,1.0243228058523555
dnk,2007,2008,1.0413469296938067
dnk,2008,2009,1.0052902225424234
dnk,2009,2010,1.03224072873962
dnk,2010,2011,1.006386434676906
dnk,2011,2012,1.0237518362751084
dnk,2012,2013,1.0088817088236048
dnk,2013,2014,1.0103210857831324
dnk,2014,2015,1.004330608020521
dnk,2015,2016,1.0025459516653126
dnk,2016,2017,1.0118466161152733
dnk,2017,2018,1.0074785683814418
dnk,2018,2019,1.0074210311651706
dnk,2019,2020,1.0261295868108087
dom,1960,1961,0.9958205960583519
dom,1961,1962,1.0764018893055614
dom,1962,1963,1.0719040312503711
dom,1963,1964,1.0210625591262008
dom,1964,1965,0.9894314066032766
dom,1965,1966,0.9764128996045849
dom,1966,1967,1.017863075417254
dom,1967,1968,1.0403252788656134
dom,1968,1969,1.0283048390640663
dom,1969,1970,1.02111706325441
dom,1970,1971,1.0118423942454347
dom,1971,1972,1.0802738223506614
dom,1972,1973,1.0450639675329527
dom,1973,1974,1.1770917739462101
dom,1974,1975,1.169467888942183
dom,1975,1976,1.028672514486276
dom,1976,1977,1.105763558532241
dom,1977,1978,1.0104805886362929
dom,1978,1979,1.111107841157406
dom,1979,1980,1.138844044212399
dom,1980,1981,1.0724221926694915
dom,1981,1982,1.0751202523938126
dom,1982,1983,1.065963982516337
dom,1983,1984,1.241842904657707
dom,1984,1985,1.38367289141479
dom,1985,1986,1.0938727107678141
dom,1986,1987,1.144229487539129
dom,1987,1988,1.435358714932041
dom,1988,1989,1.236088104246301
dom,1989,1990,1.504592630801954
dom,1990,1991,2.0296144123723003
dom,1991,1992,1.0556829005918074
dom,1992,1993,1.049837630616666
dom,1993,1994,1.101358756655482
dom,1994,1995,1.0965238600151765
dom,1995,1996,1.036697368431939
dom,1996,1997,1.0945133281239818
dom,1997,1998,1.0650470125160993
dom,1998,1999,1.0383415440241939
dom,1999,2000,1.0720776279717097
dom,2000,2001,1.0604073883566554
dom,2001,2002,1.0692066884933829
dom,2002,2003,1.334615406633308
dom,2003,2004,1.45166310045594
dom,2004,2005,1.0578125184255491
dom,2005,2006,1.0664124477285613
dom,2006,2007,1.07636627436511
dom,2007,2008,1.103916875139185
dom,2008,2009,1.0349814656597558
dom,2009,2010,1.0544341331542486
dom,2010,2011,1.0806075517514766
dom,2011,2012,1.0509818154500647
dom,2012,2013,1.0469281914231265
dom,2013,2014,1.0432128893767676
dom,2014,2015,1.0247188597709767
dom,2015,2016,1.0199367846452936
dom,2016,2017,1.0418137503365021
dom,2017,2018,1.0412148968696981
dom,2018,2019,1.0252561865647056
dom,2019,2020,1.0472350401957795
dza,1960,1961,1.034717202847214
dza,1961,1962,1.0235127905093484
dza,1962,1963,1.005493318912332
dza,1963,1964,1.0169518281605427
dza,1964,1965,1.015013314578962
dza,1965,1966,1.0181781454214316
dza,1966,1967,1.0131204101868863
dza,1967,1968,1.0314205629702242
dza,1968,1969,1.019210845444585
dza,1969,1970,1.0494044573186476
dza,1970,1971,1.171519638474547
dza,1971,1972,0.9539353898335541
dza,1972,1973,1.0962761164430064
dza,1973,1974,1.488965904249799
dza,1974,1975,1.0591402210943464
dza,1975,1976,1.108405927248128
dza,1976,1977,1.119270994206397
dza,1977,1978,1.10085121070099
dza,1978,1979,1.139878379203217
dza,1979,1980,1.258620387617004
dza,1980,1981,1.143539994924117
dza,1981,1982,1.0193979420661194
dza,1982,1983,1.068047958877847
dza,1983,1984,1.0843350556167162
dza,1984,1985,1.0497252640197205
dza,1985,1986,1.024053432531771
dza,1986,1987,1.0884202042193591
dza,1987,1988,1.0906096347663976
dza,1988,1989,1.160113735159791
dza,1989,1990,1.302595985377661
dza,1990,1991,1.537886041739427
dza,1991,1992,1.21926114524189
dza,1992,1993,1.136244246597669
dza,1993,1994,1.290776473232106
dza,1994,1995,1.285770375312606
dza,1995,1996,1.240219040668914
dza,1996,1997,1.0700196304772447
dza,1997,1998,0.9686891130251146
dza,1998,1999,1.108563363124353
dza,1999,2000,1.226780091914404
dza,2000,2001,0.9952659803952426
dza,2001,2002,1.013204278492848
dza,2002,2003,1.083307336371242
dza,2003,2004,1.122476319400738
dza,2004,2005,1.161253504175284
dza,2005,2006,1.1054670428371831
dza,2006,2007,1.063953372504295
dza,2007,2008,1.153105810067605
dza,2008,2009,0.888383845523789
